時刻,株価
09:58:56,1833.0 
09:58:57,1833.0 
09:59:04,1833.0 
09:59:07,1833.0 
09:59:08,1832.5 
09:59:11,1832.5 
09:59:13,1833.0 
09:59:16,1833.5 
09:59:21,1833.5 
09:59:22,1833.5 
09:59:23,1833.0 
09:59:26,1833.0 
09:59:29,1833.5 
09:59:32,1833.0 
09:59:33,1833.5 
09:59:35,1833.5 
09:59:37,1833.0 
09:59:41,1833.0 
09:59:48,1832.5 
09:59:49,1833.0 
09:59:51,1832.5 
09:59:53,1833.0 
09:59:57,1833.0 
10:00:01,1833.5 
10:00:02,1833.0 
10:00:04,1833.0 
10:00:08,1833.0 
10:00:09,1833.0 
10:00:12,1833.0 
10:00:17,1833.0 
10:00:19,1833.0 
10:00:21,1833.5 
10:00:23,1833.0 
10:00:29,1833.0 
10:00:33,1833.5 
10:00:35,1833.0 
10:00:37,1833.0 
10:00:38,1833.0 
10:00:42,1833.0 
10:00:44,1833.5 
10:00:45,1833.5 
10:00:47,1833.0 
10:00:51,1833.0 
10:00:52,1833.0 
10:00:54,1833.0 
10:00:57,1833.0 
10:00:59,1833.0 
10:01:00,1833.0 
10:01:02,1833.5 
10:01:04,1833.0 
10:01:05,1833.0 
10:01:08,1833.0 
10:01:09,1833.0 
10:01:11,1833.0 
10:01:14,1833.0 
10:01:22,1833.0 
10:01:23,1833.5 
10:01:26,1832.5 
10:01:28,1833.0 
10:01:29,1833.0 
10:01:31,1833.0 
10:01:33,1833.0 
10:01:35,1832.5 
10:01:38,1833.0 
10:01:40,1833.0 
10:01:45,1832.5 
10:01:50,1833.0 
10:01:53,1833.5 
10:01:56,1833.0 
10:01:58,1833.0 
10:02:05,1833.0 
10:02:06,1833.5 
10:02:10,1833.0 
10:02:11,1833.5 
10:02:13,1833.0 
10:02:15,1833.0 
10:02:16,1833.5 
10:02:21,1833.0 
10:02:23,1833.0 
10:02:32,1833.5 
10:02:33,1833.0 
10:02:35,1833.0 
10:02:37,1833.5 
10:02:38,1833.0 
10:02:49,1833.0 
10:02:50,1833.0 
10:02:52,1833.5 
10:02:54,1833.5 
10:02:56,1833.0 
10:02:59,1833.0 
10:03:00,1833.0 
10:03:02,1833.0 
10:03:08,1833.5 
10:03:11,1833.0 
10:03:15,1833.0 
10:03:17,1832.5 
10:03:18,1832.5 
10:03:21,1832.5 
10:03:22,1832.0 
10:03:23,1832.0 
10:03:26,1832.5 
10:03:27,1832.0 
10:03:29,1832.5 
10:03:33,1832.0 
10:03:36,1832.0 
10:03:39,1832.0 
10:03:40,1832.0 
10:03:41,1832.0 
10:03:47,1832.0 
10:03:48,1832.5 
10:03:52,1832.5 
10:03:56,1832.0 
10:03:57,1832.0 
10:04:06,1832.5 
10:04:07,1832.0 
10:04:09,1832.0 
10:04:11,1832.0 
10:04:13,1832.5 
10:04:17,1832.0 
10:04:18,1832.5 
10:04:20,1832.0 
10:04:22,1832.5 
10:04:23,1832.5 
10:04:26,1832.5 
10:04:27,1833.0 
10:04:29,1833.0 
10:04:34,1833.0 
10:04:36,1832.5 
10:04:39,1832.5 
10:04:40,1832.5 
10:04:44,1833.0 
10:04:45,1832.5 
10:04:51,1832.5 
10:04:53,1832.0 
10:04:54,1832.5 
10:05:00,1832.0 
10:05:05,1832.0 
10:05:15,1832.5 
10:05:17,1832.5 
10:05:26,1832.0 
10:05:27,1832.0 
10:05:28,1832.0 
10:05:37,1832.0 
10:05:38,1832.0 
10:05:40,1832.0 
10:05:43,1832.0 
10:05:45,1832.0 
10:05:46,1832.0 
10:05:47,1832.0 
10:05:52,1832.0 
10:05:55,1831.5 
10:05:56,1831.5 
10:06:01,1831.0 
10:06:07,1831.0 
10:06:09,1831.0 
10:06:15,1831.5 
10:06:16,1831.5 
10:06:21,1831.5 
10:06:23,1831.5 
10:06:25,1831.5 
10:06:29,1831.5 
10:06:44,1831.0 
10:06:46,1831.5 
10:06:55,1831.0 
10:07:00,1831.5 
10:07:02,1831.5 
10:07:03,1831.5 
10:07:09,1831.5 
10:07:14,1831.5 
10:07:23,1831.0 
10:07:28,1831.5 
10:07:37,1831.0 
10:07:38,1831.5 
10:07:39,1831.0 
10:07:44,1831.0 
10:07:46,1831.0 
10:07:58,1830.5 
10:08:01,1831.0 
10:08:03,1831.5 
10:08:08,1831.0 
10:08:10,1831.0 
10:08:15,1831.0 
10:08:18,1831.5 
10:08:22,1831.0 
10:08:25,1831.5 
10:08:27,1831.0 
10:08:32,1831.0 
10:08:35,1831.0 
10:08:37,1831.5 
10:08:38,1831.0 
10:08:41,1831.0 
10:08:44,1831.5 
10:08:47,1831.0 
10:08:48,1831.0 
10:08:50,1831.0 
10:08:53,1830.5 
10:08:54,1830.5 
10:08:58,1830.5 
10:09:03,1831.0 
10:09:07,1831.0 
10:09:08,1831.0 
10:09:11,1831.0 
10:09:12,1831.5 
10:09:16,1831.0 
10:09:19,1831.5 
10:09:20,1831.0 
10:09:25,1831.0 
10:09:28,1831.0 
10:09:29,1831.0 
10:09:31,1831.5 
10:09:34,1831.0 
10:09:36,1831.0 
10:09:38,1831.0 
10:09:40,1831.0 
10:09:44,1831.0 
10:09:46,1831.0 
10:09:48,1831.0 
10:09:50,1831.0 
10:09:52,1831.0 
10:09:54,1831.0 
10:09:56,1831.0 
10:09:59,1830.5 
10:10:01,1830.5 
10:10:04,1830.5 
10:10:07,1830.5 
10:10:10,1830.0 
10:10:12,1829.5 
10:10:15,1829.5 
10:10:17,1830.0 
10:10:20,1830.0 
10:10:23,1830.5 
10:10:34,1830.0 
10:10:37,1830.0 
10:10:39,1830.5 
10:10:41,1830.5 
10:10:43,1830.0 
10:10:44,1830.5 
10:10:47,1831.0 
10:10:49,1831.0 
10:10:54,1831.0 
10:10:55,1831.5 
10:10:57,1831.0 
10:11:01,1831.0 
10:11:06,1831.0 
10:11:07,1831.0 
10:11:13,1831.0 
10:11:15,1831.0 
10:11:21,1831.0 
10:11:23,1831.5 
10:11:26,1831.5 
10:11:32,1831.5 
10:11:34,1831.0 
10:11:36,1831.0 
10:11:37,1831.5 
10:11:44,1831.0 
10:11:46,1831.0 
10:12:01,1831.5 
10:12:03,1832.0 
10:12:05,1831.5 
10:12:07,1831.5 
10:12:09,1831.5 
10:12:11,1832.0 
10:12:16,1831.5 
10:12:19,1831.5 
10:12:23,1831.5 
10:12:32,1832.0 
10:12:35,1832.0 
10:12:45,1832.0 
10:12:47,1831.5 
10:12:49,1832.0 
10:12:51,1831.5 
10:12:53,1832.0 
10:12:56,1832.0 
10:12:59,1831.5 
10:13:00,1832.0 
10:13:02,1831.5 
10:13:06,1831.5 
10:13:07,1831.5 
10:13:11,1831.5 
10:13:17,1831.0 
10:13:19,1831.0 
10:13:22,1831.0 
10:13:29,1831.0 
10:13:30,1831.0 
10:13:32,1830.5 
10:13:35,1831.0 
10:13:45,1831.5 
10:13:47,1831.5 
10:13:49,1831.5 
10:13:54,1831.5 
10:13:55,1831.5 
10:14:00,1831.0 
10:14:01,1831.0 
10:14:05,1831.5 
10:14:11,1831.0 
10:14:17,1831.5 
10:14:25,1831.0 
10:14:28,1831.0 
10:14:35,1831.0 
10:14:36,1831.0 
10:14:40,1830.5 
10:14:41,1831.5 
10:14:43,1831.0 
10:14:49,1831.0 
10:14:52,1831.0 
10:14:54,1831.0 
10:14:57,1831.0 
10:15:00,1831.5 
10:15:01,1831.0 
10:15:04,1831.0 
10:15:07,1831.0 
10:15:09,1830.5 
10:15:11,1830.5 
10:15:12,1831.0 
10:15:15,1831.0 
10:15:17,1830.5 
10:15:23,1831.0 
10:15:25,1831.0 
10:15:26,1831.0 
10:15:28,1831.0 
10:15:29,1831.5 
10:15:33,1831.5 
10:15:35,1831.5 
10:15:37,1831.5 
10:15:43,1831.5 
10:15:49,1831.5 
10:15:51,1831.5 
10:15:52,1831.5 
10:15:54,1831.5 
10:15:56,1831.5 
10:15:57,1832.0 
10:16:01,1831.5 
10:16:04,1831.5 
10:16:06,1831.5 
10:16:10,1832.0 
10:16:12,1832.0 
10:16:14,1832.5 
10:16:17,1832.5 
10:16:20,1832.5 
10:16:24,1832.5 
10:16:26,1832.0 
10:16:34,1832.5 
10:16:43,1832.5 
10:16:46,1832.0 
10:16:49,1832.5 
10:16:51,1832.0 
10:16:53,1832.0 
10:16:57,1832.0 
10:16:58,1832.5 
10:17:00,1832.0 
10:17:07,1832.5 
10:17:11,1832.0 
10:17:13,1832.5 
10:17:15,1832.5 
10:17:18,1832.0 
10:17:19,1832.5 
10:17:26,1832.5 
10:17:28,1833.0 
10:17:29,1832.5 
10:17:31,1832.0 
10:17:44,1831.5 
10:17:45,1831.5 
10:17:51,1831.5 
10:17:56,1832.0 
10:18:00,1831.5 
10:18:01,1831.5 
10:18:04,1831.5 
10:18:05,1831.0 
10:18:07,1831.5 
10:18:10,1831.0 
10:18:13,1831.0 
10:18:14,1831.0 
10:18:16,1831.5 
10:18:21,1831.0 
10:18:39,1831.5 
10:18:42,1831.5 
10:18:45,1831.0 
10:18:46,1831.5 
10:18:51,1831.5 
10:18:52,1831.5 
10:18:59,1832.0 
10:19:01,1832.0 
10:19:06,1831.5 
10:19:08,1832.0 
10:19:11,1831.5 
10:19:13,1832.0 
10:19:18,1831.5 
10:19:23,1831.5 
10:19:25,1831.5 
10:19:29,1831.5 
10:19:32,1831.5 
10:19:34,1831.5 
10:19:37,1831.5 
10:19:38,1832.0 
10:19:43,1831.5 
10:19:45,1832.0 
10:19:51,1832.0 
10:19:56,1831.5 
10:19:59,1831.5 
10:20:04,1831.0 
10:20:07,1830.5 
10:20:08,1831.0 
10:20:11,1830.5 
10:20:17,1830.5 
10:20:19,1831.0 
10:20:26,1830.5 
10:20:30,1830.5 
10:20:42,1830.5 
10:20:45,1830.5 
10:20:49,1830.5 
10:20:54,1830.5 
10:20:55,1830.5 
10:20:58,1830.0 
10:20:59,1830.5 
10:21:25,1830.0 
10:21:34,1830.0 
10:21:37,1830.0 
10:21:39,1830.0 
10:21:41,1830.0 
10:21:44,1830.0 
10:21:48,1830.0 
10:21:50,1830.0 
10:21:51,1829.5 
10:21:55,1830.0 
10:21:59,1829.5 
10:22:02,1829.5 
10:22:07,1829.5 
10:22:10,1829.5 
10:22:12,1829.5 
10:22:15,1829.5 
10:22:16,1829.5 
10:22:24,1829.5 
10:22:26,1829.5 
10:22:28,1829.5 
10:22:32,1830.0 
10:22:35,1829.5 
10:22:36,1829.5 
10:22:43,1829.5 
10:22:46,1829.5 
10:22:47,1830.5 
10:22:53,1830.5 
10:22:57,1830.0 
10:22:58,1831.0 
10:23:00,1830.0 
10:23:01,1830.5 
10:23:04,1830.5 
10:23:06,1830.5 
10:23:10,1831.0 
10:23:12,1830.5 
10:23:13,1830.5 
10:23:17,1830.5 
10:23:23,1831.0 
10:23:25,1830.5 
10:23:27,1830.5 
10:23:30,1830.5 
10:23:32,1831.0 
10:23:35,1831.0 
10:23:39,1830.5 
10:23:41,1831.0 
10:23:43,1830.5 
10:23:46,1830.5 
10:23:50,1830.5 
10:23:51,1830.0 
10:24:00,1830.5 
10:24:13,1830.5 
10:24:18,1830.5 
10:24:27,1830.5 
10:24:29,1830.0 
10:24:31,1830.0 
10:24:38,1830.0 
10:24:40,1830.5 
10:24:43,1830.5 
10:24:45,1830.0 
10:24:48,1830.5 
10:24:50,1830.5 
10:24:55,1830.5 
10:25:01,1830.5 
10:25:05,1830.5 
10:25:07,1830.5 
10:25:15,1830.5 
10:25:18,1830.5 
10:25:22,1830.5 
10:25:25,1830.5 
10:25:29,1831.0 
10:25:30,1831.0 
10:25:32,1830.5 
10:25:34,1830.5 
10:25:35,1831.0 
10:25:38,1830.5 
10:25:43,1830.5 
10:25:50,1830.5 
10:26:01,1830.0 
10:26:03,1830.0 
10:26:06,1830.0 
10:26:09,1830.0 
10:26:13,1830.5 
10:26:18,1830.5 
10:26:19,1830.0 
10:26:22,1830.5 
10:26:23,1830.5 
10:26:27,1831.0 
10:26:28,1831.0 
10:26:36,1830.5 
10:26:39,1831.0 
10:26:40,1831.0 
10:26:42,1831.0 
10:26:44,1831.0 
10:26:45,1831.5 
10:26:49,1831.0 
10:26:52,1831.0 
10:26:59,1831.5 
10:27:00,1831.5 
10:27:02,1832.0 
10:27:03,1831.5 
10:27:05,1831.5 
10:27:08,1831.0 
10:27:10,1831.0 
10:27:22,1830.5 
10:27:27,1830.5 
10:27:29,1830.5 
10:27:31,1830.5 
10:27:34,1830.5 
10:27:35,1830.0 
10:27:38,1829.5 
10:27:40,1829.5 
10:27:44,1829.5 
10:27:45,1829.5 
10:27:49,1830.0 
10:27:52,1829.5 
10:27:53,1829.5 
10:27:55,1829.5 
10:27:57,1829.5 
10:27:59,1830.0 
10:28:00,1829.0 
10:28:02,1829.5 
10:28:05,1829.0 
10:28:07,1829.0 
10:28:08,1829.0 
10:28:12,1829.5 
10:28:16,1829.0 
10:28:18,1829.0 
10:28:22,1829.0 
10:28:25,1829.5 
10:28:27,1829.5 
10:28:28,1829.5 
10:28:38,1829.0 
10:28:41,1829.0 
10:28:45,1829.5 
10:28:47,1829.5 
10:28:49,1829.5 
10:28:51,1829.5 
10:28:57,1829.0 
10:29:00,1829.5 
10:29:04,1829.0 
10:29:08,1829.0 
10:29:10,1829.0 
10:29:11,1829.0 
10:29:14,1828.5 
10:29:16,1829.0 
10:29:17,1829.0 
10:29:24,1829.0 
10:29:28,1829.0 
10:29:36,1829.5 
10:29:42,1829.5 
10:29:44,1829.5 
10:29:46,1829.5 
10:29:47,1829.5 
10:29:53,1829.5 
10:29:56,1829.0 
10:29:58,1829.5 
10:30:02,1830.0 
10:30:06,1830.0 
10:30:15,1830.0 
10:30:17,1830.0 
10:30:20,1830.5 
10:30:22,1830.0 
10:30:23,1830.0 
10:30:30,1830.0 
10:30:33,1830.0 
10:30:37,1830.0 
10:30:40,1830.5 
10:30:42,1830.0 
10:30:43,1830.0 
10:30:51,1830.5 
10:30:54,1830.5 
10:30:56,1830.5 
10:31:01,1830.5 
10:31:04,1830.5 
10:31:05,1831.0 
10:31:08,1831.0 
10:31:09,1831.0 
10:31:14,1831.0 
10:31:18,1831.0 
10:31:28,1830.5 
10:31:29,1831.0 
10:31:32,1830.5 
10:31:35,1830.0 
10:31:40,1830.5 
10:31:44,1831.0 
10:31:49,1830.5 
10:31:50,1830.5 
10:31:51,1831.0 
10:31:54,1831.0 
10:31:56,1830.5 
10:31:57,1831.0 
10:32:04,1830.5 
10:32:07,1830.5 
10:32:08,1830.5 
10:32:13,1830.5 
10:32:14,1831.0 
10:32:16,1831.0 
10:32:23,1831.0 
10:32:27,1831.0 
10:32:31,1830.5 
10:32:41,1831.0 
10:32:46,1830.5 
10:32:54,1830.5 
10:32:55,1830.5 
10:32:57,1830.5 
10:32:58,1830.5 
10:33:00,1830.5 
10:33:03,1830.5 
10:33:05,1830.5 
10:33:16,1830.0 
10:33:25,1830.0 
10:33:27,1830.5 
10:33:32,1830.5 
10:33:38,1830.0 
10:33:40,1830.0 
10:33:49,1830.0 
10:34:01,1830.5 
10:34:02,1830.5 
10:34:04,1830.0 
10:34:05,1830.0 
10:34:13,1831.0 
10:34:15,1830.5 
10:34:17,1830.5 
10:34:21,1830.0 
10:34:28,1830.0 
10:34:43,1830.0 
10:34:44,1830.0 
10:34:45,1830.5 
10:34:47,1831.0 
10:34:50,1831.0 
10:34:52,1831.0 
10:34:54,1831.0 
10:34:58,1831.0 
10:34:59,1831.5 
10:35:01,1831.0 
10:35:03,1831.0 
10:35:06,1831.0 
10:35:08,1831.0 
10:35:11,1831.0 
10:35:12,1831.0 
10:35:15,1831.0 
10:35:19,1831.5 
10:35:21,1831.5 
10:35:22,1831.5 
10:35:26,1831.5 
10:35:28,1831.5 
10:35:29,1832.0 
10:35:32,1832.0 
10:35:34,1831.5 
10:35:38,1832.0 
10:35:40,1831.5 
10:35:43,1832.0 
10:35:49,1831.5 
10:35:56,1831.5 
10:35:57,1831.5 
10:36:01,1832.0 
10:36:05,1832.0 
10:36:06,1832.0 
10:36:10,1831.5 
10:36:12,1831.5 
10:36:17,1831.5 
10:36:20,1832.0 
10:36:21,1832.0 
10:36:23,1832.0 
10:36:25,1832.0 
10:36:28,1833.0 
10:36:30,1832.5 
10:36:32,1832.5 
10:36:33,1832.0 
10:36:36,1832.5 
10:36:37,1832.5 
10:36:40,1832.0 
10:36:43,1832.0 
10:36:46,1832.0 
10:36:52,1832.0 
10:37:00,1832.0 
10:37:05,1832.5 
10:37:07,1833.0 
10:37:10,1832.5 
10:37:12,1832.0 
10:37:15,1832.5 
10:37:18,1833.0 
10:37:19,1832.5 
10:37:21,1833.0 
10:37:24,1833.0 
10:37:26,1833.0 
10:37:27,1833.5 
10:37:31,1833.0 
10:37:35,1833.0 
10:37:37,1833.0 
10:37:38,1832.5 
10:37:59,1832.5 
10:38:01,1833.0 
10:38:04,1833.0 
10:38:08,1833.0 
10:38:09,1833.0 
10:38:12,1833.5 
10:38:13,1833.0 
10:38:15,1833.0 
10:38:17,1833.0 
10:38:22,1833.0 
10:38:24,1833.0 
10:38:28,1833.0 
10:38:37,1834.0 
10:38:38,1833.5 
10:38:40,1833.5 
10:38:43,1834.0 
10:38:46,1834.0 
10:38:48,1833.5 
10:38:50,1834.0 
10:38:57,1834.0 
10:38:59,1833.5 
10:39:02,1833.5 
10:39:04,1833.5 
10:39:07,1833.5 
10:39:15,1833.5 
10:39:16,1833.5 
10:39:19,1833.5 
10:39:24,1833.5 
10:39:27,1833.0 
10:39:34,1833.0 
10:39:41,1833.0 
10:39:42,1833.5 
10:39:44,1833.0 
10:39:46,1833.5 
10:39:50,1833.5 
10:39:52,1833.5 
10:39:54,1833.5 
10:39:56,1833.5 
10:39:59,1834.0 
10:40:00,1833.5 
10:40:02,1833.5 
10:40:05,1833.5 
10:40:07,1833.5 
10:40:10,1834.0 
10:40:12,1833.5 
10:40:13,1833.5 
10:40:17,1833.5 
10:40:19,1833.5 
10:40:23,1833.5 
10:40:24,1833.5 
10:40:26,1833.5 
10:40:27,1834.0 
10:40:30,1833.5 
10:40:33,1833.5 
10:40:37,1833.5 
10:40:38,1833.5 
10:40:44,1833.5 
10:40:45,1833.5 
10:40:55,1833.5 
10:40:57,1834.0 
10:41:00,1833.5 
10:41:01,1833.0 
10:41:05,1833.5 
10:41:06,1833.5 
10:41:08,1833.5 
10:41:09,1833.0 
10:41:13,1833.5 
10:41:15,1833.5 
10:41:19,1834.0 
10:41:24,1833.5 
10:41:28,1833.5 
10:41:31,1833.5 
10:41:32,1833.5 
10:41:35,1833.5 
10:41:42,1834.0 
10:41:43,1833.5 
10:41:49,1833.5 
10:41:54,1833.5 
10:42:02,1833.5 
10:42:03,1833.5 
10:42:06,1833.5 
10:42:07,1834.0 
10:42:11,1834.5 
10:42:12,1834.5 
10:42:17,1834.0 
10:42:19,1834.0 
10:42:24,1834.0 
10:42:25,1834.0 
10:42:27,1834.0 
10:42:28,1834.0 
10:42:33,1833.5 
10:42:40,1834.0 
10:42:41,1834.0 
10:42:45,1833.5 
10:42:48,1833.5 
10:42:49,1833.5 
10:42:54,1833.5 
10:42:57,1833.5 
10:43:14,1833.5 
10:43:18,1833.5 
10:43:19,1833.5 
10:43:21,1833.0 
10:43:25,1833.5 
10:43:29,1833.5 
10:43:33,1833.5 
10:43:35,1833.0 
10:43:39,1833.0 
10:43:45,1833.0 
10:43:50,1833.5 
10:43:54,1833.0 
10:43:55,1833.0 
10:43:56,1833.5 
10:43:59,1833.5 
10:44:02,1833.5 
10:44:04,1833.5 
10:44:05,1833.5 
10:44:09,1834.0 
10:44:15,1833.5 
10:44:18,1833.5 
10:44:20,1833.5 
10:44:21,1833.5 
10:44:22,1833.5 
10:44:25,1833.5 
10:44:35,1833.0 
10:44:45,1832.5 
10:44:48,1833.0 
10:44:50,1832.5 
10:44:54,1832.5 
10:44:59,1832.5 
10:45:06,1832.5 
10:45:09,1832.5 
10:45:10,1832.5 
10:45:13,1832.0 
10:45:15,1832.0 
10:45:19,1832.5 
10:45:22,1832.0 
10:45:26,1832.0 
10:45:29,1832.0 
10:45:36,1832.5 
10:45:37,1832.5 
10:45:41,1832.5 
10:45:43,1832.5 
10:45:45,1832.5 
10:45:47,1832.0 
10:45:48,1832.5 
10:45:50,1832.0 
10:45:53,1832.0 
10:45:56,1832.0 
10:46:00,1832.0 
10:46:01,1832.0 
10:46:03,1832.0 
10:46:05,1832.0 
10:46:07,1832.0 
10:46:10,1832.0 
10:46:15,1832.5 
10:46:25,1832.0 
10:46:29,1832.0 
10:46:31,1832.0 
10:46:35,1832.5 
10:46:42,1833.0 
10:46:43,1832.5 
10:46:45,1832.5 
10:46:47,1832.5 
10:46:49,1832.0 
10:46:52,1832.5 
10:46:58,1832.5 
10:47:07,1832.0 
10:47:21,1832.0 
10:47:28,1832.0 
10:47:33,1832.0 
10:47:37,1831.5 
10:47:42,1832.0 
10:47:44,1832.0 
10:47:46,1832.0 
10:47:48,1832.0 
10:47:50,1832.0 
10:47:52,1832.0 
10:47:54,1832.0 
10:47:58,1832.0 
10:48:00,1832.5 
10:48:01,1832.0 
10:48:03,1832.0 
10:48:04,1832.0 
10:48:08,1832.0 
10:48:16,1832.0 
10:48:19,1832.0 
10:48:21,1832.0 
10:48:24,1832.0 
10:48:25,1832.5 
10:48:27,1832.0 
10:48:31,1832.5 
10:48:32,1832.0 
10:48:39,1832.5 
10:48:41,1832.0 
10:48:44,1832.0 
10:48:48,1832.0 
10:48:50,1832.5 
10:48:52,1832.5 
10:49:00,1832.0 
10:49:03,1832.0 
10:49:04,1832.0 
10:49:05,1832.0 
10:49:10,1832.0 
10:49:19,1832.0 
10:49:20,1832.0 
10:49:22,1832.0 
10:49:24,1832.0 
10:49:27,1832.0 
10:49:30,1831.5 
10:49:33,1831.5 
10:49:35,1832.0 
10:49:37,1832.0 
10:49:39,1832.0 
10:49:40,1832.0 
10:49:43,1832.0 
10:49:49,1832.0 
10:49:52,1832.0 
10:49:53,1832.0 
10:49:56,1831.5 
10:50:00,1831.5 
10:50:02,1832.0 
10:50:13,1832.0 
10:50:18,1832.5 
10:50:20,1832.5 
10:50:21,1832.0 
10:50:23,1832.0 
10:50:25,1832.5 
10:50:26,1832.5 
10:50:30,1831.5 
10:50:38,1832.0 
10:50:42,1832.0 
10:50:45,1832.0 
10:50:48,1832.0 
10:50:53,1832.0 
10:50:54,1832.0 
10:51:01,1832.0 
10:51:02,1832.5 
10:51:06,1832.0 
10:51:14,1832.0 
10:51:19,1832.0 
10:51:22,1831.5 
10:51:29,1831.5 
10:51:30,1831.5 
10:51:32,1831.5 
10:51:36,1832.0 
10:51:37,1832.0 
10:51:45,1831.5 
10:51:52,1831.5 
10:52:03,1831.5 
10:52:05,1832.0 
10:52:09,1832.0 
10:52:13,1831.5 
10:52:15,1832.0 
10:52:17,1832.0 
10:52:19,1832.0 
10:52:36,1832.0 
10:52:40,1831.5 
10:52:47,1831.5 
10:52:49,1832.0 
10:52:51,1831.5 
10:52:53,1831.5 
10:53:01,1832.0 
10:53:04,1832.0 
10:53:06,1832.0 
10:53:07,1832.0 
10:53:12,1832.0 
10:53:15,1832.0 
10:53:16,1832.0 
10:53:18,1832.0 
10:53:19,1832.0 
10:53:39,1832.0 
10:53:43,1832.0 
10:53:45,1832.0 
10:53:59,1832.0 
10:54:03,1832.5 
10:54:08,1832.0 
10:54:10,1832.0 
10:54:12,1832.0 
10:54:15,1832.5 
10:54:21,1832.5 
10:54:22,1832.0 
10:54:26,1832.5 
10:54:36,1832.0 
10:54:37,1832.0 
10:54:49,1832.0 
10:54:53,1832.0 
10:54:55,1832.0 
10:55:00,1831.5 
10:55:11,1832.0 
10:55:12,1832.0 
10:55:17,1832.0 
10:55:19,1832.0 
10:55:21,1832.0 
10:55:26,1832.0 
10:55:40,1832.0 
10:55:43,1832.0 
10:55:57,1832.0 
10:56:03,1832.0 
10:56:04,1831.5 
10:56:10,1832.5 
10:56:12,1832.5 
10:56:26,1832.0 
10:56:28,1832.0 
10:56:30,1832.0 
10:56:31,1832.0 
10:56:39,1832.0 
10:56:51,1832.0 
10:56:54,1832.0 
10:57:06,1832.0 
10:57:08,1832.0 
10:57:16,1832.5 
10:57:18,1832.0 
10:57:20,1832.0 
10:57:22,1831.5 
10:57:23,1831.5 
10:57:25,1832.0 
10:57:32,1832.0 
10:57:34,1832.0 
10:57:36,1831.5 
10:57:38,1832.0 
10:57:49,1832.0 
10:57:56,1832.0 
10:57:57,1832.5 
10:58:02,1832.5 
10:58:08,1832.5 
10:58:09,1832.0 
10:58:13,1832.0 
10:58:16,1832.5 
10:58:17,1832.0 
10:58:21,1832.0 
10:58:32,1832.0 
10:58:34,1832.0 
10:58:36,1832.5 
10:58:39,1832.5 
10:58:40,1832.5 
10:58:42,1832.5 
10:58:47,1832.5 
10:58:52,1832.0 
10:58:55,1832.0 
10:58:57,1832.5 
10:59:10,1832.0 
10:59:16,1832.0 
10:59:17,1832.0 
10:59:19,1832.0 
10:59:22,1831.5 
10:59:33,1832.0 
10:59:35,1832.0 
10:59:38,1832.0 
10:59:39,1832.0 
10:59:42,1832.0 
10:59:46,1832.0 
10:59:55,1832.0 
11:00:02,1831.5 
11:00:08,1831.5 
11:00:11,1831.0 
11:00:17,1831.5 
11:00:26,1831.5 
11:00:27,1831.5 
11:00:29,1831.5 
11:00:31,1831.5 
11:00:35,1832.0 
11:00:36,1831.5 
11:00:44,1832.0 
11:00:50,1831.5 
11:00:51,1831.5 
11:00:55,1831.5 
11:01:06,1832.0 
11:01:10,1831.5 
11:01:14,1831.5 
11:01:16,1831.5 
11:01:18,1831.5 
11:01:23,1831.5 
11:01:25,1832.0 
11:01:27,1832.0 
11:01:28,1832.0 
11:01:31,1832.0 
11:01:33,1832.0 
11:01:35,1832.5 
11:01:37,1832.0 
11:01:38,1832.0 
11:01:40,1832.0 
11:01:44,1831.5 
11:01:47,1832.0 
11:01:48,1832.0 
11:01:54,1831.0 
11:01:56,1832.0 
11:02:07,1832.0 
11:02:10,1831.5 
11:02:14,1832.0 
11:02:18,1831.5 
11:02:22,1831.5 
11:02:28,1832.0 
11:02:35,1832.0 
11:02:37,1832.0 
11:02:41,1832.0 
11:02:46,1832.0 
11:02:56,1831.5 
11:02:59,1831.5 
11:03:01,1831.5 
11:03:02,1832.0 
11:03:07,1831.5 
11:03:13,1831.5 
11:03:15,1831.5 
11:03:17,1831.5 
11:03:24,1831.5 
11:03:27,1831.0 
11:03:28,1831.0 
11:03:47,1831.0 
11:03:48,1831.0 
11:03:50,1831.0 
11:03:52,1831.0 
11:03:54,1831.0 
11:03:57,1831.0 
11:03:58,1831.0 
11:04:01,1831.0 
11:04:02,1831.0 
11:04:05,1831.0 
11:04:16,1831.0 
11:04:20,1830.5 
11:04:22,1831.0 
11:04:31,1831.5 
11:04:34,1831.5 
11:04:36,1831.0 
11:04:37,1831.0 
11:04:43,1831.5 
11:04:44,1831.0 
11:04:51,1831.0 
11:04:56,1831.0 
11:05:00,1831.5 
11:05:04,1831.5 
11:05:06,1831.5 
11:05:07,1831.5 
11:05:08,1831.5 
11:05:13,1831.5 
11:05:14,1831.5 
11:05:18,1831.5 
11:05:21,1831.5 
11:05:22,1831.5 
11:05:24,1831.5 
11:05:26,1831.5 
11:05:28,1831.5 
11:05:32,1831.5 
11:05:34,1831.5 
11:05:37,1831.5 
11:05:40,1831.5 
11:05:42,1831.5 
11:05:43,1831.5 
11:05:46,1831.5 
11:05:49,1831.5 
11:05:51,1831.0 
11:05:56,1832.0 
11:06:06,1831.5 
11:06:16,1832.0 
11:06:21,1831.5 
11:06:26,1831.5 
11:06:31,1832.0 
11:06:36,1832.0 
11:06:43,1832.0 
11:06:44,1832.0 
11:06:46,1832.0 
11:06:48,1832.0 
